the_geom,cartodb_id,codigo_accidente,fecha_ocurrencia,hora_ocurrencia,gravedad,objectid,localidad,municipio,x,y,timedate,clase
0101000020E610000070F4DD1FE28352C0224D45F599911240,112,513336,2014-10-08,9:00:00,SOLO DANOS,513336,CHAPINERO,BOGOTA,-74.06067654,4.642188866,2014-10-08 09:00:00+00,CHOQUE
0101000020E6100000CF3B5A44908352C015A72F8B56C61240,113,512804,2014-10-13,14:50:00,SOLO DANOS,512804,USAQUEN,BOGOTA,-74.05568036,4.693689513,2014-10-13 14:50:00+00,CHOQUE
0101000020E6100000AA259C644B8452C0DF4EA6FA63821240,114,512815,2014-10-14,11:00:00,SOLO DANOS,512815,CHAPINERO,BOGOTA,-74.06710162,4.627334515,2014-10-14 11:00:00+00,CHOQUE
0101000020E610000080F2A728FF8952C020D9E72758901240,115,512817,2014-10-16,21:30:00,SOLO DANOS,512817,KENNEDY,BOGOTA,-74.15619866,4.640961288,2014-10-16 21:30:00+00,CHOQUE
0101000020E6100000D2BCC5BE628652C029C62C8DF57B1240,116,512819,2014-10-15,13:50:00,SOLO DANOS,512819,PUENTE ARANDA,BOGOTA,-74.09977693,4.621053892,2014-10-15 13:50:00+00,CHOQUE
0101000020E61000004DE9C6DF698552C07FFAB8FEA9631240,117,512823,2014-10-16,22:30:00,SOLO DANOS,512823,LOS MARTIRES,BOGOTA,-74.08458704,4.597328167,2014-10-16 22:30:00+00,CHOQUE
0101000020E6100000B9A10BE5228752C0C0480F1372931240,118,512836,2014-10-17,22:10:00,SOLO DANOS,512836,PUENTE ARANDA,BOGOTA,-74.1115048,4.643989847,2014-10-17 22:10:00+00,CHOQUE
0101000020E6100000B5B51191B28152C0B31F7868970A1340,119,512838,2014-10-07,21:45:00,SOLO DANOS,512838,USAQUEN,BOGOTA,-74.02652385,4.760343201,2014-10-07 21:45:00+00,CHOQUE
0101000020E61000003BA023F41E8C52C084955E2938871240,120,512226,2014-10-12,11:40:00,CON HERIDOS,512226,BOSA,BOGOTA,-74.18938926,4.632050177,2014-10-12 11:40:00+00,ATROPELLO
0101000020E610000008ACF692E18352C0AF4484A5D8D01240,121,512233,2014-10-13,7:30:00,CON HERIDOS,512233,SUBA,BOGOTA,-74.06064295,4.703951441,2014-10-13 07:30:00+00,CHOQUE
0101000020E61000009A03F08EAD8452C0C8324BA261641240,122,512744,2014-10-20,5:00:00,CON HERIDOS,512744,CANDELARIA,BOGOTA,-74.07309316,4.598028694,2014-10-20 05:00:00+00,CHOQUE
0101000020E610000045B2C16E6A8652C0CF78F5066C301240,123,512746,2014-10-19,14:40:00,CON HERIDOS,512746,SAN CRISTOBAL,BOGOTA,-74.10024613,4.547287091,2014-10-19 14:40:00+00,CHOQUE
0101000020E610000068AAF200E08652C0F19A43916F6C1240,124,512751,2014-10-20,6:40:00,CON HERIDOS,512751,PUENTE ARANDA,BOGOTA,-74.1074221,4.605894346,2014-10-20 06:40:00+00,CHOQUE
0101000020E6100000DDF2753F858B52C0C8484C09EE891240,125,512069,2014-10-05,14:30:00,CON HERIDOS,512069,BOSA,BOGOTA,-74.18000781,4.634697099,2014-10-05 14:30:00+00,ATROPELLO
0101000020E6100000BE0ACDCE728452C09F982A55F89E1240,126,512070,2014-10-07,11:10:00,CON HERIDOS,512070,BARRIOS UNIDOS,BOGOTA,-74.06950731,4.655244189,2014-10-07 11:10:00+00,CHOQUE
0101000020E61000004EC612857F8652C09D083BF5E3F31240,127,512082,2014-09-30,21:00:00,CON HERIDOS,512082,SUBA,BOGOTA,-74.10153319,4.738174278,2014-09-30 21:00:00+00,ATROPELLO
0101000020E6100000EB320E8BD78352C05D1C161CBEBA1240,128,512086,2014-10-04,20:00:00,CON HERIDOS,512086,BARRIOS UNIDOS,BOGOTA,-74.06003071,4.682365836,2014-10-04 20:00:00+00,CHOQUE
0101000020E6100000741C4C7E9C8352C0C00DB797C29C1240,129,512090,2014-10-07,17:03:00,CON HERIDOS,512090,CHAPINERO,BOGOTA,-74.0564266,4.653086062,2014-10-07 17:03:00+00,ATROPELLO
0101000020E6100000C4AC4A34DE8952C0AD09B8D315B71240,130,4395442,2014-10-19,10:45:00,SOLO DANOS,4395442,FONTIBON,BOGOTA,-74.15418727,4.678794201,2014-10-19 10:45:00+00,CHOQUE
0101000020E61000007187EDF1B98552C033C9956833BA1240,131,4395447,2014-10-20,7:15:00,SOLO DANOS,4395447,ENGATIVA,BOGOTA,-74.08947418,4.681836733,2014-10-20 07:15:00+00,CHOQUE
0101000020E61000004193ABF5F18652C01A7862946FAD1240,132,4395446,2014-10-19,13:00:00,SOLO DANOS,4395446,ENGATIVA,BOGOTA,-74.10851805,4.669370955,2014-10-19 13:00:00+00,CHOQUE
0101000020E61000002F8672A2BD8552C06E761851E2E01240,133,4395448,2014-10-19,11:00:00,SOLO DANOS,4395448,SUBA,BOGOTA,-74.08969938,4.71961333,2014-10-19 11:00:00+00,CHOQUE
0101000020E610000025372A3AA98252C09D072E91361E1340,134,4395451,2014-10-20,16:10:00,SOLO DANOS,4395451,USAQUEN,BOGOTA,-74.04157881,4.779505032,2014-10-20 16:10:00+00,CHOQUE
0101000020E6100000D6AEB0B0058752C07636E958D3FE1240,135,4395584,2014-10-01,1:45:00,CON HERIDOS,4395584,SUBA,BOGOTA,-74.1097223,4.748853101,2014-10-01 01:45:00+00,CHOQUE
0101000020E61000007399B1A0C48652C0B8A524D78C791240,136,4395587,2014-10-19,22:00:00,SOLO DANOS,4395587,PUENTE ARANDA,BOGOTA,-74.1057512,4.618701326,2014-10-19 22:00:00+00,CHOQUE
0101000020E61000000F68FDEEDC8752C05ACED3F095831240,137,4395589,2014-11-11,13:00:00,CON MUERTOS,4395589,KENNEDY,BOGOTA,-74.12285971,4.628501666,2014-11-11 13:00:00+00,ATROPELLO
0101000020E6100000705D733F2E8952C0D20BE1122C401240,138,4395588,2014-10-01,5:55:00,CON HERIDOS,4395588,CIUDAD BOLIVAR,BOGOTA,-74.14344775,4.562668128,2014-10-01 05:55:00+00,CHOQUE
0101000020E6100000295A1C42B38552C0919D2907C2721240,139,4395592,2014-10-19,12:00:00,SOLO DANOS,4395592,LOS MARTIRES,BOGOTA,-74.08906606,4.612068283,2014-10-19 12:00:00+00,CHOQUE
0101000020E61000008011B02D0E8752C09DB9574BD9781240,140,4395596,2014-10-20,9:10:00,SOLO DANOS,4395596,PUENTE ARANDA,BOGOTA,-74.11024039,4.618016412,2014-10-20 09:10:00+00,CHOQUE
0101000020E6100000A0609E4CDE8652C0BFCEF2E1FE7A1240,141,4395594,2014-09-30,22:10:00,CON HERIDOS,4395594,PUENTE ARANDA,BOGOTA,-74.10731807,4.620112925,2014-09-30 22:10:00+00,CHOQUE
0101000020E61000006581326A578352C00BB256CE8DC81240,142,4395597,2014-11-12,7:50:00,CON HERIDOS,4395597,USAQUEN,BOGOTA,-74.05221038,4.695853447,2014-11-12 07:50:00+00,CHOQUE
0101000020E610000062982597458752C0455B0599B3D81240,143,513075,2014-10-22,12:00:00,CON HERIDOS,513075,ENGATIVA,BOGOTA,-74.11362246,4.711622611,2014-10-22 12:00:00+00,CHOQUE
0101000020E6100000311DF61FF28152C0D64C5E67BAF41240,144,513141,2014-10-25,9:55:00,CON HERIDOS,513141,USAQUEN,BOGOTA,-74.03040313,4.738992324,2014-10-25 09:55:00+00,CHOQUE
0101000020E6100000E448A97CF68252C0B6FA2456CA011340,145,513145,2014-10-25,3:30:00,CON HERIDOS,513145,USAQUEN,BOGOTA,-74.04629437,4.751748415,2014-10-25 03:30:00+00,CHOQUE
0101000020E610000092F7F8245A8352C0F3A433CDC7D31240,146,513178,2014-10-06,10:30:00,SOLO DANOS,513178,USAQUEN,BOGOTA,-74.05237698,4.70681687,2014-10-06 10:30:00+00,CHOQUE
0101000020E61000009454E5FC268752C01DAFF91E19BA1240,147,513184,2014-10-06,19:30:00,SOLO DANOS,513184,ENGATIVA,BOGOTA,-74.11175463,4.681736454,2014-10-06 19:30:00+00,CHOQUE
0101000020E6100000B021DABC218452C02886D28126921240,148,513186,2014-10-06,13:15:00,SOLO DANOS,513186,CHAPINERO,BOGOTA,-74.06455919,4.642725018,2014-10-06 13:15:00+00,CHOQUE
0101000020E6100000EDD457B5B68552C0E5A490619E7A1240,149,513197,2014-10-06,9:30:00,SOLO DANOS,513197,PUENTE ARANDA,BOGOTA,-74.08927663,4.619744801,2014-10-06 09:30:00+00,CHOQUE
0101000020E610000058D9F0547D8352C0CC9CEC6EB7AF1240,150,483067,2013-12-04,11:00:00,SOLO DANOS,3898993,CHAPINERO,BOGOTA,-74.05452465,4.67159818,2013-12-04 11:00:00+00,CHOQUE
0101000020E6100000C9E13895F18352C0EBD4A14291E81240,151,458064,2013-03-17,15:00:00,CON HERIDOS,3444705,SUBA,BOGOTA,-74.06162005,4.727116624,2013-03-17 15:00:00+00,CHOQUE
0101000020E61000005B504ACE0A8952C0E4834D86ABAF1240,152,467460,2013-06-20,15:55:00,CON HERIDOS,3607137,FONTIBON,BOGOTA,-74.14128454,4.671552752,2013-06-20 15:55:00+00,CHOQUE
0101000020E6100000589B52A0A78652C01ECD6DCFE7641240,153,480030,2013-11-05,7:45:00,CON HERIDOS,3847537,LOS MARTIRES,BOGOTA,-74.1039811,4.598540536,2013-11-05 07:45:00+00,CHOQUE
0101000020E6100000BC28AA193A8A52C05F2C71BCB9761240,154,485489,2013-12-29,16:40:00,SOLO DANOS,3939601,KENNEDY,BOGOTA,-74.15979616,4.615942902,2013-12-29 16:40:00+00,CHOQUE
0101000020E6100000503977D23A8352C071DFDFAA2F081340,155,452784,2013-01-21,8:00:00,SOLO DANOS,3357777,SUBA,BOGOTA,-74.05046522,4.757994337,2013-01-21 08:00:00+00,CHOQUE
0101000020E6100000EA77C94EEB8252C0B7531749EBF21240,156,460031,2013-04-05,17:20:00,SOLO DANOS,3477073,USAQUEN,BOGOTA,-74.04561205,4.737225668,2013-04-05 17:20:00+00,CHOQUE
0101000020E6100000BAE3FE37B78452C02998CEDAAF891240,157,456121,2013-02-22,11:02:00,SOLO DANOS,3412353,TEUSAQUILLO,BOGOTA,-74.07368278,4.634459895,2013-02-22 11:02:00+00,CHOQUE
0101000020E6100000409C6E76B78852C06C09B2CBDBB81240,158,467992,2013-06-26,9:00:00,SOLO DANOS,3618081,FONTIBON,BOGOTA,-74.13619767,4.680525954,2013-06-26 09:00:00+00,CHOQUE
0101000020E610000019A681E2718552C0B7D44617C95A1240,159,458209,2013-03-16,5:50:00,SOLO DANOS,3447025,SAN CRISTOBAL,BOGOTA,-74.08507598,4.588657726,2013-03-16 05:50:00+00,CHOQUE
0101000020E610000007574812878752C0D4D2CDDF334F1240,160,480715,2013-11-12,6:15:00,CON HERIDOS,3859553,RAFAEL URIBE URIBE,BOGOTA,-74.11761911,4.577346322,2013-11-12 06:15:00+00,CHOQUE
0101000020E6100000466F4EAB5C8552C065C19E58A29D1240,161,512263,2014-10-13,21:20:00,CON HERIDOS,512263,BARRIOS UNIDOS,BOGOTA,-74.08378108,4.653939614,2014-10-13 21:20:00+00,CHOQUE
0101000020E6100000F1289037EB8B52C0E8AAAE80987F1240,162,512266,2014-10-14,20:35:00,CON HERIDOS,512266,BOSA,BOGOTA,-74.18623151,4.624605189,2014-10-14 20:35:00+00,ATROPELLO
0101000020E61000000838BCD4D38252C088EDAF9D76AE1240,163,512278,2014-10-13,15:55:00,CON HERIDOS,512278,CHAPINERO,BOGOTA,-74.04417914,4.670374359,2014-10-13 15:55:00+00,CHOQUE
0101000020E6100000148979BEF58852C0F75ECD181EBD1240,164,512280,2014-10-01,12:00:00,SOLO DANOS,512280,FONTIBON,BOGOTA,-74.13999903,4.684685123,2014-10-01 12:00:00+00,CHOQUE
0101000020E61000008BD63838A48352C04FCB2BB114BA1240,165,512283,2014-10-13,17:00:00,CON HERIDOS,512283,CHAPINERO,BOGOTA,-74.05689817,4.681719559,2014-10-13 17:00:00+00,CHOQUE
0101000020E6100000FC1DB582998652C0799F06B3D9AE1240,166,512288,2014-10-01,16:00:00,SOLO DANOS,512288,ENGATIVA,BOGOTA,-74.10311954,4.670752332,2014-10-01 16:00:00+00,CHOQUE
0101000020E6100000607E9A9F6A8852C02A97C3772D941240,167,512291,2014-10-01,5:05:00,SOLO DANOS,512291,KENNEDY,BOGOTA,-74.13150778,4.644704696,2014-10-01 05:05:00+00,CHOQUE
0101000020E6100000C0794662CF8352C00FBF63C47ABD1240,168,512298,2014-10-01,16:00:00,SOLO DANOS,512298,BARRIOS UNIDOS,BOGOTA,-74.05953271,4.685038632,2014-10-01 16:00:00+00,CHOQUE
0101000020E6100000256E48B5658552C05EB3D6FC6A951240,169,512300,2014-09-30,13:50:00,SOLO DANOS,512300,TEUSAQUILLO,BOGOTA,-74.08433277,4.645915938,2014-09-30 13:50:00+00,CHOQUE
0101000020E6100000F8B5A7440F8452C0B3DE3D7AA2A91240,170,512331,2014-09-30,10:40:00,SOLO DANOS,512331,BARRIOS UNIDOS,BOGOTA,-74.0634319,4.665658865,2014-09-30 10:40:00+00,CHOQUE
0101000020E6100000C5E9ECB0BE8352C06D1D00971E921240,171,512332,2014-10-01,20:45:00,SOLO DANOS,512332,CHAPINERO,BOGOTA,-74.05851386,4.642694816,2014-10-01 20:45:00+00,CHOQUE
0101000020E6100000B191D008698452C0B0856F4DF9951240,172,512336,2014-09-30,22:30:00,SOLO DANOS,512336,TEUSAQUILLO,BOGOTA,-74.06891079,4.646458826,2014-09-30 22:30:00+00,CHOQUE
0101000020E6100000466FFD637D8352C06306AE1B84CD1240,173,512341,2014-10-01,10:00:00,SOLO DANOS,512341,USAQUEN,BOGOTA,-74.05452823,4.700699265,2014-10-01 10:00:00+00,CHOQUE
0101000020E6100000C7AF3E6F618252C0C81AFD81D5C71240,174,512338,2014-09-30,13:00:00,SOLO DANOS,512338,USAQUEN,BOGOTA,-74.03719693,4.695150405,2014-09-30 13:00:00+00,CHOQUE
0101000020E610000047EC69402A8452C0F8348A59EDE91240,175,512344,2014-10-02,19:30:00,SOLO DANOS,512344,SUBA,BOGOTA,-74.06507883,4.72844448,2014-10-02 19:30:00+00,CHOQUE
0101000020E6100000A8E439AE688A52C009EC6CF3BFC11240,176,512351,2014-10-14,11:00:00,CON HERIDOS,512351,FONTIBON,BOGOTA,-74.1626392,4.689208797,2014-10-14 11:00:00+00,CHOQUE
0101000020E6100000D48C421B8B8352C00DE909AE66F11240,177,512350,2014-10-15,7:10:00,CON HERIDOS,512350,SUBA,BOGOTA,-74.05536539,4.735743255,2014-10-15 07:10:00+00,CHOQUE
0101000020E6100000803D4A18328452C064C41C3CC7051340,178,512359,2014-10-02,1:35:00,SOLO DANOS,512359,SUBA,BOGOTA,-74.06555755,4.755642833,2014-10-02 01:35:00+00,CHOQUE
0101000020E61000008B451D67A48552C0F03E990FA0521240,179,512370,2014-10-15,7:00:00,CON HERIDOS,512370,SAN CRISTOBAL,BOGOTA,-74.08815935,4.580688709,2014-10-15 07:00:00+00,CHOQUE
0101000020E6100000F7BA8E36438552C0CB7AE8BD5C801240,180,512381,2014-10-01,7:50:00,SOLO DANOS,512381,TEUSAQUILLO,BOGOTA,-74.08222736,4.625353782,2014-10-01 07:50:00+00,CHOQUE
0101000020E610000008A8EF83938452C09CB485F4CF601240,181,512384,2014-09-30,13:30:00,SOLO DANOS,512384,CANDELARIA,BOGOTA,-74.07150362,4.594543286,2014-09-30 13:30:00+00,CHOQUE
0101000020E61000000FA5A7DC458452C027DBEB9D046C1240,182,512387,2014-10-02,20:40:00,SOLO DANOS,512387,SANTA FE,BOGOTA,-74.06676403,4.605486362,2014-10-02 20:40:00+00,CHOQUE
0101000020E6100000F95CE2D2B58852C06650300D0AC71240,183,512390,2014-10-02,10:30:00,SOLO DANOS,512390,FONTIBON,BOGOTA,-74.13609764,4.694374281,2014-10-02 10:30:00+00,CHOQUE
0101000020E6100000382F4E7C558652C08156683933661240,184,512389,2014-10-01,14:35:00,SOLO DANOS,512389,LOS MARTIRES,BOGOTA,-74.09896763,4.59980478,2014-10-01 14:35:00+00,CHOQUE
0101000020E6100000717C73D3B48452C0D141BD378B5F1240,185,512386,2014-10-01,20:35:00,SOLO DANOS,512386,CANDELARIA,BOGOTA,-74.07353674,4.593304511,2014-10-01 20:35:00+00,CHOQUE
0101000020E6100000295115A4B08552C0BDEEDAC9D3701240,186,512392,2014-10-01,15:11:00,SOLO DANOS,512392,LOS MARTIRES,BOGOTA,-74.08890631,4.610182909,2014-10-01 15:11:00+00,CHOQUE
0101000020E61000002335528E808852C0C74CACD063851240,187,512397,2014-10-01,14:50:00,SOLO DANOS,512397,KENNEDY,BOGOTA,-74.13284643,4.630263577,2014-10-01 14:50:00+00,CHOQUE
0101000020E6100000C3A0EE31288452C0A9F8C4DCE3001340,188,513215,2014-10-24,20:00:00,CON HERIDOS,513215,SUBA,BOGOTA,-74.06495331,4.750869226,2014-10-24 20:00:00+00,ATROPELLO
0101000020E6100000DDBB1A61108852C07F3F1651FC781240,189,513255,2014-10-07,14:15:00,SOLO DANOS,513255,PUENTE ARANDA,BOGOTA,-74.12599971,4.618150012,2014-10-07 14:15:00+00,CHOQUE
0101000020E610000063AE0F625C8252C01847037DC4031340,190,513261,2014-10-07,7:10:00,SOLO DANOS,513261,USAQUEN,BOGOTA,-74.03688861,4.753679231,2014-10-07 07:10:00+00,CHOQUE
0101000020E6100000C78012BD118552C058D6AA1BF7891240,191,513264,2014-10-07,10:30:00,SOLO DANOS,513264,TEUSAQUILLO,BOGOTA,-74.07920768,4.634731705,2014-10-07 10:30:00+00,CHOQUE
0101000020E6100000466F4EAB5C8552C065C19E58A29D1240,192,513265,2014-10-07,14:00:00,SOLO DANOS,513265,BARRIOS UNIDOS,BOGOTA,-74.08378108,4.653939614,2014-10-07 14:00:00+00,CHOQUE
0101000020E610000027CDD545808552C0ABC7F771A6961240,193,513266,2014-10-07,9:50:00,SOLO DANOS,513266,TEUSAQUILLO,BOGOTA,-74.08595415,4.647119313,2014-10-07 09:50:00+00,CHOQUE
0101000020E6100000F7333BD96D8652C08F20A9462E941240,194,513269,2014-10-07,7:50:00,SOLO DANOS,513269,TEUSAQUILLO,BOGOTA,-74.10045462,4.644707779,2014-10-07 07:50:00+00,CHOQUE
0101000020E61000007E5C850EE68752C0A2DB486214911240,195,513273,2014-10-07,9:40:00,SOLO DANOS,513273,FONTIBON,BOGOTA,-74.12341655,4.641679321,2014-10-07 09:40:00+00,CHOQUE
0101000020E6100000BE74740BC68352C04059BC4EA69C1240,196,513274,2014-10-24,21:45:00,CON HERIDOS,513274,CHAPINERO,BOGOTA,-74.05896269,4.652978163,2014-10-24 21:45:00+00,CHOQUE
0101000020E6100000FBF540B4818452C04B1BFA661C7E1240,197,513284,2014-10-07,18:15:00,SOLO DANOS,513284,TEUSAQUILLO,BOGOTA,-74.07041651,4.623155221,2014-10-07 18:15:00+00,CHOQUE
0101000020E610000013ED2032E98752C08C842DABEDBC1240,198,513289,2014-10-07,16:30:00,SOLO DANOS,513289,ENGATIVA,BOGOTA,-74.12360814,4.684500384,2014-10-07 16:30:00+00,CHOQUE
0101000020E6100000454DDD5DF38552C0B182173177691240,199,513288,2014-10-21,13:08:00,CON HERIDOS,513288,LOS MARTIRES,BOGOTA,-74.09297892,4.602993743,2014-10-21 13:08:00+00,CHOQUE
0101000020E61000007CEF0234B08352C028BDC57CA6BE1240,200,513290,2014-10-05,11:00:00,SOLO DANOS,513290,BARRIOS UNIDOS,BOGOTA,-74.05762959,4.686181974,2014-10-05 11:00:00+00,CHOQUE
0101000020E61000007A7953F4D48852C08B22E3D2AABA1240,201,513292,2014-10-26,11:15:00,CON HERIDOS,513292,FONTIBON,BOGOTA,-74.13799771,4.682292266,2014-10-26 11:15:00+00,ATROPELLO
0101000020E61000000E0B97501F8452C02B918D055A991240,202,513301,2014-10-07,18:10:00,SOLO DANOS,513301,CHAPINERO,BOGOTA,-74.0644113,4.649757468,2014-10-07 18:10:00+00,CHOQUE
0101000020E6100000B79CC738118552C060118C1B688A1240,203,513298,2014-10-05,22:00:00,SOLO DANOS,513298,TEUSAQUILLO,BOGOTA,-74.07917614,4.635162764,2014-10-05 22:00:00+00,CHOQUE
0101000020E6100000B42E9B24898552C05B2A9F804E4A1240,204,513305,2014-10-05,17:00:00,SOLO DANOS,513305,SAN CRISTOBAL,BOGOTA,-74.08649554,4.572565088,2014-10-05 17:00:00+00,CHOQUE
0101000020E6100000202D4F995B8852C05739E200627F1240,205,513311,2014-10-07,6:20:00,SOLO DANOS,513311,KENNEDY,BOGOTA,-74.13059075,4.624397291,2014-10-07 06:20:00+00,CHOQUE
0101000020E61000002A6FDA9B5E8452C0F0E80AAC9F691240,206,513429,2014-10-09,11:40:00,SOLO DANOS,513429,SANTA FE,BOGOTA,-74.06827446,4.603148163,2014-10-09 11:40:00+00,CHOQUE
0101000020E61000008E0A85D0ED8752C06C4A7F1DA2651240,207,513451,2014-10-08,8:00:00,SOLO DANOS,513451,PUENTE ARANDA,BOGOTA,-74.12389005,4.599251233,2014-10-08 08:00:00+00,CHOQUE
0101000020E61000002CD6543CAC8652C05076478706821240,208,513475,2014-10-08,4:30:00,SOLO DANOS,513475,PUENTE ARANDA,BOGOTA,-74.10426243,4.626978029,2014-10-08 04:30:00+00,CHOQUE
0101000020E61000004E8E1C98858652C0AF64B56364571240,209,513538,2014-10-09,13:00:00,SOLO DANOS,513538,ANTONIO NARINO,BOGOTA,-74.10190394,4.585343893,2014-10-09 13:00:00+00,CHOQUE
0101000020E6100000602734CA8C8152C0B5BB7CF535EE1240,210,513541,2014-10-08,7:30:00,SOLO DANOS,513541,USAQUEN,BOGOTA,-74.02421813,4.732627712,2014-10-08 07:30:00+00,CHOQUE
0101000020E61000007362FB089D8552C0F01802A62AC61240,211,513543,2014-10-08,6:05:00,SOLO DANOS,513543,ENGATIVA,BOGOTA,-74.08770966,4.693522066,2014-10-08 06:05:00+00,CHOQUE
0101000020E6100000E0AFC260B08752C07B3D28C061E01240,212,513552,2014-10-09,10:50:00,SOLO DANOS,513552,ENGATIVA,BOGOTA,-74.12014026,4.719122889,2014-10-09 10:50:00+00,CHOQUE
0101000020E6100000E5FAE61A608B52C0ACFD937B5E941240,213,512262,2014-10-03,14:40:00,CON HERIDOS,512262,KENNEDY,BOGOTA,-74.17774079,4.644891673,2014-10-03 14:40:00+00,CHOQUE
0101000020E6100000F16BF6D0968652C0C58650A0AD9D1240,214,512639,2014-10-04,12:00:00,SOLO DANOS,512639,TEUSAQUILLO,BOGOTA,-74.10295509,4.653982644,2014-10-04 12:00:00+00,CHOQUE
0101000020E61000009FA2A63ABD8252C00BDC1FC78D151340,215,513049,2014-10-09,5:45:00,SOLO DANOS,513049,USAQUEN,BOGOTA,-74.04279963,4.771048652,2014-10-09 05:45:00+00,CHOQUE
0101000020E61000002222C0DF4B8652C03217289193E51240,216,513050,2014-10-13,6:15:00,SOLO DANOS,513050,SUBA,BOGOTA,-74.09838098,4.724195736,2014-10-13 06:15:00+00,CHOQUE
0101000020E6100000D1DF580BA48752C0318144DB7DB71240,217,513052,2014-10-11,6:45:00,SOLO DANOS,513052,ENGATIVA,BOGOTA,-74.11938747,4.679191042,2014-10-11 06:45:00+00,CHOQUE
0101000020E610000056C154A5C08552C025A52C8538E91240,218,513054,2014-10-13,10:22:00,SOLO DANOS,513054,SUBA,BOGOTA,-74.08988317,4.72775467,2014-10-13 10:22:00+00,CHOQUE
0101000020E610000039A731D8AF8352C088276A52D2971240,219,513051,2014-09-30,13:15:00,SOLO DANOS,513051,CHAPINERO,BOGOTA,-74.0576077,4.648263252,2014-09-30 13:15:00+00,CHOQUE
0101000020E6100000234071F3528552C0FAACEE355D6D1240,220,513053,2014-10-16,11:00:00,SOLO DANOS,513053,LOS MARTIRES,BOGOTA,-74.08318792,4.606800883,2014-10-16 11:00:00+00,CHOQUE
0101000020E6100000896AD0EB7D8652C0851B8BCE7B9F1240,221,513056,2014-10-13,12:15:00,SOLO DANOS,513056,TEUSAQUILLO,BOGOTA,-74.10143562,4.655745723,2014-10-13 12:15:00+00,CHOQUE
0101000020E610000036B95C20888452C0971055F37AD81240,222,513058,2014-10-23,3:10:00,SOLO DANOS,513058,SUBA,BOGOTA,-74.0708085,4.711406519,2014-10-23 03:10:00+00,CHOQUE
0101000020E61000008C53CBDBF38652C098E705FB56831240,223,513059,2014-10-23,5:50:00,CON HERIDOS,513059,PUENTE ARANDA,BOGOTA,-74.10863395,4.628261492,2014-10-23 05:50:00+00,ATROPELLO
0101000020E61000003E4D1C2FB38952C03ECD7DFD06871240,224,513074,2014-10-23,21:20:00,CON HERIDOS,513074,KENNEDY,BOGOTA,-74.15156153,4.631862603,2014-10-23 21:20:00+00,CHOQUE
0101000020E61000002704F979568652C0F57AC2D5AB951240,225,513082,2014-10-23,9:20:00,CON HERIDOS,513082,TEUSAQUILLO,BOGOTA,-74.0990281,4.646163311,2014-10-23 09:20:00+00,CAIDA DE OCUPANTE
0101000020E610000097991618B98852C0E2141BC8BAD51240,226,513086,2014-10-23,17:50:00,SOLO DANOS,513086,ENGATIVA,BOGOTA,-74.13629725,4.708720328,2014-10-23 17:50:00+00,CHOQUE
0101000020E61000006E94FC556E8752C0DF4511B229DC1240,227,513089,2014-10-22,22:30:00,CON HERIDOS,513089,ENGATIVA,BOGOTA,-74.11610937,4.715002806,2014-10-22 22:30:00+00,ATROPELLO
0101000020E61000008A7157DF9B8A52C0BAAF05E8B7BE1240,228,513087,2014-10-23,19:00:00,SOLO DANOS,513087,FONTIBON,BOGOTA,-74.1657637,4.686248422,2014-10-23 19:00:00+00,CHOQUE
0101000020E6100000B80396D80C8852C012A67E977F461240,229,513094,2014-10-05,19:37:00,SOLO DANOS,513094,TUNJUELITO,BOGOTA,-74.12578406,4.568846099,2014-10-05 19:37:00+00,CHOQUE
0101000020E610000088F478ADC68752C0E946CF6266E11240,230,513096,2014-10-14,21:30:00,SOLO DANOS,513096,ENGATIVA,BOGOTA,-74.12150132,4.720117134,2014-10-14 21:30:00+00,CHOQUE
0101000020E6100000D2FEC0823F8952C0B167E148269B1240,231,513095,2014-10-04,13:10:00,SOLO DANOS,513095,KENNEDY,BOGOTA,-74.14450139,4.651513232,2014-10-04 13:10:00+00,CHOQUE
0101000020E6100000449B4E78EA8552C02B2CF0C94EC31240,232,513098,2014-10-14,13:25:00,SOLO DANOS,513098,ENGATIVA,BOGOTA,-74.09243591,4.690730243,2014-10-14 13:25:00+00,CHOQUE
0101000020E6100000A5A7F85AB88552C01290227780F71240,233,513100,2014-10-14,20:30:00,SOLO DANOS,513100,SUBA,BOGOTA,-74.08937716,4.741700994,2014-10-14 20:30:00+00,CHOQUE
0101000020E610000078A98FC2E08652C0F2566AB16C781240,234,513102,2014-10-05,16:50:00,SOLO DANOS,513102,PUENTE ARANDA,BOGOTA,-74.10746826,4.617602131,2014-10-05 16:50:00+00,CHOQUE
0101000020E6100000B8EB21F19D8452C0B36554747F7E1240,235,513103,2014-10-14,5:00:00,SOLO DANOS,513103,TEUSAQUILLO,BOGOTA,-74.07214001,4.623533075,2014-10-14 05:00:00+00,CHOQUE
0101000020E610000029E0AB11B28252C0B81011220C1A1340,236,513106,2014-10-24,0:05:00,SOLO DANOS,513106,USAQUEN,BOGOTA,-74.04211847,4.775436909,2014-10-24 00:05:00+00,CHOQUE
0101000020E61000007D22C1E7B68652C00012DE022FB11240,237,513104,2014-10-05,14:20:00,SOLO DANOS,513104,ENGATIVA,BOGOTA,-74.10491365,4.673030896,2014-10-05 14:20:00+00,CHOQUE
